shipment_id,origin_country,destination_country,transport_mode,rfq_sent_at,quote_received_at,customs_status,supplier_id,supplier_compliance_flag,fulfilment_status,quote_response_hours
SHP-002856,Northland,Lowvale,air,2026-05-01 16:55:35,2026-05-02 10:49:35,cleared,SUP-0341,True,on_time,17.9
SHP-002857,Lowvale,Centralia,air,2026-01-19 13:53:56,2026-01-19 22:14:56,pending,SUP-0144,True,on_time,8.35
SHP-002858,Southport,Lowvale,air,2026-03-28 04:52:15,2026-03-28 20:51:39,cleared,SUP-0102,False,on_time,15.99
SHP-002859,Lowvale,Westhaven,road,2026-01-24 23:37:52,2026-01-26 21:28:16,pending,SUP-0103,True,on_time,45.84
SHP-002860,Northland,Southport,road,2026-04-05 07:12:37,2026-04-05 09:04:49,cleared,SUP-0121,True,on_time,1.87
SHP-002861,Southport,Westhaven,road,2025-12-01 03:08:59,2025-12-01 22:46:11,cleared,SUP-0023,True,on_time,19.62
SHP-002862,Westhaven,Northland,sea,2026-03-05 07:41:03,2026-03-06 06:34:27,pending,SUP-0308,True,on_time,22.89
SHP-002863,Northland,Westhaven,road,2026-03-03 19:12:49,2026-03-04 01:30:13,cleared,SUP-0214,True,on_time,6.29
SHP-002864,Lowvale,Highmere,air,2026-01-13 21:41:53,2026-01-14 10:58:41,pending,SUP-0043,True,on_time,13.28
SHP-002865,Lowvale,Rivermark,road,2026-05-10 14:25:07,2026-05-10 23:26:19,cleared,SUP-0235,True,failed,9.02
SHP-002866,Rivermark,Highmere,sea,2026-01-15 18:24:40,2026-01-17 15:21:04,rejected,SUP-0046,True,on_time,44.94
SHP-002867,Westhaven,Northland,rail,2026-05-02 20:08:48,2026-05-03 14:12:24,cleared,SUP-0104,True,on_time,18.06
SHP-002868,Centralia,Highmere,rail,2025-12-19 02:32:22,2025-12-21 07:10:10,cleared,SUP-0072,True,on_time,52.63
SHP-002869,Rivermark,Eastoria,road,2026-04-05 17:46:58,2026-04-09 05:00:46,cleared,SUP-0054,True,on_time,83.23
SHP-002870,Rivermark,Westhaven,sea,2026-04-05 07:19:07,2026-04-05 10:34:43,pending,SUP-0065,True,on_time,3.26
SHP-002871,Westhaven,Highmere,road,2026-04-03 11:46:12,2026-04-03 18:12:00,cleared,SUP-0184,True,on_time,6.43
SHP-002872,Lowvale,Southport,sea,2026-03-22 08:24:34,2026-03-24 03:12:34,cleared,SUP-0304,True,on_time,42.8
SHP-002873,Lowvale,Centralia,air,2025-12-22 07:50:05,2025-12-23 03:56:41,cleared,SUP-0100,True,on_time,20.11
SHP-002874,Lowvale,Southport,road,2026-04-21 15:24:18,2026-04-24 07:03:54,cleared,SUP-0347,True,on_time,63.66
SHP-002875,Northland,Eastoria,road,2026-01-27 17:11:15,2026-01-28 07:32:51,cleared,SUP-0055,True,on_time,14.36
SHP-002876,Rivermark,Eastoria,rail,2026-02-25 07:29:08,2026-02-25 11:59:08,pending,SUP-0195,True,on_time,4.5
SHP-002877,Westhaven,Lowvale,road,2026-01-01 01:33:13,2026-01-02 10:29:01,cleared,SUP-0038,False,late,32.93
SHP-002878,Centralia,Rivermark,sea,2025-12-12 02:06:07,2025-12-12 13:14:31,cleared,SUP-0299,True,on_time,11.14
SHP-002879,Eastoria,Westhaven,rail,2025-12-27 13:08:54,2025-12-28 11:58:42,cleared,SUP-0048,True,on_time,22.83
SHP-002880,Southport,Centralia,air,2026-04-21 07:48:19,2026-04-22 15:16:31,pending,SUP-0185,True,on_time,31.47
SHP-002881,Eastoria,Lowvale,sea,2025-12-15 11:43:30,2025-12-16 02:23:42,delayed,SUP-0288,True,on_time,14.67
SHP-002882,Rivermark,Highmere,air,2026-01-03 11:46:57,2026-01-06 17:53:33,cleared,SUP-0101,True,on_time,78.11
SHP-002883,Eastoria,Lowvale,road,2026-04-20 23:55:02,2026-04-21 01:13:02,pending,SUP-0019,True,on_time,1.3
SHP-002884,Northland,Westhaven,air,2026-02-22 10:49:15,2026-02-23 02:36:39,cleared,SUP-0117,True,on_time,15.79
SHP-002885,Westhaven,Northland,sea,2025-11-23 15:00:15,2025-11-25 06:15:15,pending,SUP-0007,True,on_time,39.25
SHP-002886,Westhaven,Eastoria,road,2026-01-27 14:24:41,2026-01-27 18:32:29,delayed,SUP-0334,True,on_time,4.13
SHP-002887,Rivermark,Lowvale,road,2026-03-06 02:26:20,2026-03-06 14:14:20,cleared,SUP-0013,True,on_time,11.8
SHP-002888,Southport,Westhaven,sea,2026-03-09 15:31:04,2026-03-10 10:03:28,cleared,SUP-0306,True,on_time,18.54
SHP-002889,Rivermark,Centralia,rail,2026-01-29 03:45:45,2026-01-29 21:19:57,pending,SUP-0186,True,on_time,17.57
SHP-002890,Highmere,Northland,sea,2026-02-17 06:46:51,2026-02-17 15:22:51,cleared,SUP-0282,False,on_time,8.6
SHP-002891,Lowvale,Southport,road,2026-04-23 13:50:49,2026-04-24 10:56:49,pending,SUP-0260,True,on_time,21.1
SHP-002892,Westhaven,Lowvale,road,2026-03-05 15:22:22,2026-03-06 13:41:34,cleared,SUP-0082,True,late,22.32
SHP-002893,Westhaven,Eastoria,road,2025-12-13 17:17:22,2025-12-14 03:17:58,cleared,SUP-0016,True,late,10.01
SHP-002894,Rivermark,Centralia,rail,2026-03-17 08:23:52,2026-03-17 20:13:40,cleared,SUP-0082,True,on_time,11.83
SHP-002895,Westhaven,Eastoria,sea,2026-05-09 05:23:56,2026-05-09 21:19:08,rejected,SUP-0221,False,on_time,15.92
SHP-002896,Northland,Rivermark,sea,2025-12-05 06:18:18,2025-12-06 00:51:18,pending,SUP-0185,False,on_time,18.55
SHP-002897,Eastoria,Southport,road,2025-12-01 06:55:13,2025-12-01 17:08:25,cleared,SUP-0235,True,on_time,10.22
SHP-002898,Westhaven,Centralia,sea,2026-01-17 13:54:40,2026-01-18 06:56:28,cleared,SUP-0073,True,on_time,17.03
SHP-002899,Centralia,Lowvale,road,2026-02-03 20:04:18,2026-02-04 18:16:54,cleared,SUP-0124,True,on_time,22.21
SHP-002900,Lowvale,Eastoria,air,2026-04-06 17:39:52,2026-04-07 07:31:28,cleared,SUP-0068,True,on_time,13.86
SHP-002901,Centralia,Southport,rail,2026-04-07 02:41:14,2026-04-09 03:53:50,cleared,SUP-0108,True,late,49.21
SHP-002902,Eastoria,Rivermark,road,2026-02-19 11:15:10,2026-02-21 01:36:46,cleared,SUP-0120,True,on_time,38.36
SHP-002903,Highmere,Lowvale,rail,2026-02-28 14:25:52,2026-03-01 09:46:16,cleared,SUP-0123,True,on_time,19.34
SHP-002904,Centralia,Eastoria,sea,2026-02-06 06:57:21,2026-02-08 15:02:45,cleared,SUP-0136,True,on_time,56.09
SHP-002905,Lowvale,Eastoria,air,2026-04-16 21:04:42,2026-04-18 16:26:54,cleared,SUP-0187,True,on_time,43.37
SHP-002906,Highmere,Northland,sea,2026-02-06 00:36:37,2026-02-06 09:28:49,cleared,SUP-0021,True,late,8.87
SHP-002907,Southport,Northland,sea,2026-04-27 09:33:05,2026-04-27 18:00:41,delayed,SUP-0156,True,on_time,8.46
SHP-002908,Westhaven,Rivermark,sea,2026-03-10 03:44:33,2026-03-10 20:48:45,cleared,SUP-0279,True,on_time,17.07
SHP-002909,Westhaven,Northland,rail,2025-12-02 20:12:54,2025-12-03 02:57:54,cleared,SUP-0045,True,late,6.75
SHP-002910,Highmere,Rivermark,rail,2025-12-12 20:34:37,2025-12-16 07:07:37,cleared,SUP-0218,True,on_time,82.55
SHP-002911,Lowvale,Northland,road,2026-01-19 01:58:04,2026-01-19 08:53:16,pending,SUP-0227,True,on_time,6.92
SHP-002912,Northland,Highmere,road,2026-03-23 06:01:36,2026-03-23 12:24:24,cleared,SUP-0121,False,on_time,6.38
SHP-002913,Southport,Northland,sea,2025-12-02 22:08:45,2025-12-03 10:30:21,cleared,SUP-0169,True,late,12.36
SHP-002914,Eastoria,Lowvale,road,2026-02-13 21:32:42,2026-02-15 00:38:06,cleared,SUP-0117,True,on_time,27.09
SHP-002915,Eastoria,Rivermark,sea,2026-02-16 23:27:07,2026-02-19 09:51:43,pending,SUP-0285,True,on_time,58.41
SHP-002916,Highmere,Eastoria,road,2026-03-30 14:02:58,2026-03-31 16:18:34,cleared,SUP-0190,True,on_time,26.26
SHP-002917,Centralia,Southport,road,2026-02-26 23:35:03,2026-02-27 20:20:39,pending,SUP-0122,True,on_time,20.76
SHP-002918,Rivermark,Westhaven,sea,2026-01-24 10:04:01,2026-01-24 19:35:49,cleared,SUP-0033,True,on_time,9.53
SHP-002919,Northland,Eastoria,rail,2025-12-13 10:35:40,2025-12-14 02:03:16,cleared,SUP-0104,True,on_time,15.46
SHP-002920,Highmere,Northland,road,2026-05-08 00:06:10,2026-05-08 19:24:10,pending,SUP-0341,False,on_time,19.3
SHP-002921,Southport,Northland,sea,2026-04-28 12:10:56,2026-04-28 15:39:08,cleared,SUP-0059,False,late,3.47
SHP-002922,Eastoria,Westhaven,road,2026-04-19 00:48:02,2026-04-19 19:47:26,delayed,SUP-0110,True,on_time,18.99
SHP-002923,Lowvale,Highmere,air,2026-03-05 13:46:19,2026-03-06 04:54:07,cleared,SUP-0118,True,on_time,15.13
SHP-002924,Southport,Highmere,rail,2026-03-22 18:10:03,2026-03-23 00:49:39,pending,SUP-0227,True,on_time,6.66
SHP-002925,Rivermark,Southport,road,2026-03-12 15:47:35,2026-03-12 17:24:47,cleared,SUP-0250,True,on_time,1.62
SHP-002926,Highmere,Rivermark,road,2025-12-23 20:31:17,2025-12-25 14:19:17,cleared,SUP-0101,True,on_time,41.8
SHP-002927,Northland,Southport,air,2026-04-16 14:38:01,2026-04-17 14:21:49,cleared,SUP-0267,True,on_time,23.73
SHP-002928,Northland,Westhaven,road,2025-12-13 13:50:56,2025-12-15 07:44:56,pending,SUP-0088,True,on_time,41.9
SHP-002929,Rivermark,Highmere,road,2026-02-10 12:39:33,2026-02-10 14:44:57,cleared,SUP-0310,True,late,2.09
SHP-002930,Centralia,Lowvale,sea,2026-02-24 04:01:37,2026-02-24 20:53:13,cleared,SUP-0275,True,on_time,16.86
SHP-002931,Lowvale,Northland,rail,2026-05-14 08:44:19,2026-05-14 11:56:55,pending,SUP-0341,True,on_time,3.21
SHP-002932,Northland,Eastoria,sea,2026-05-06 02:40:17,2026-05-07 10:15:41,cleared,SUP-0052,True,on_time,31.59
SHP-002933,Northland,Highmere,air,2025-11-29 06:45:16,2025-11-29 20:03:52,pending,SUP-0089,True,on_time,13.31
SHP-002934,Westhaven,Rivermark,road,2026-04-28 23:04:26,2026-04-29 01:50:38,cleared,SUP-0327,True,on_time,2.77
SHP-002935,Northland,Lowvale,road,2025-12-12 15:08:40,2025-12-13 05:08:40,cleared,SUP-0246,False,on_time,14.0
SHP-002936,Northland,Lowvale,sea,2026-02-27 03:02:34,2026-02-27 15:46:58,cleared,SUP-0247,True,on_time,12.74
SHP-002937,Highmere,Lowvale,air,2025-12-18 05:36:56,2025-12-18 12:31:32,cleared,SUP-0243,False,on_time,6.91
SHP-002938,Lowvale,Rivermark,road,2026-01-16 13:50:06,2026-01-17 03:43:30,pending,SUP-0344,True,on_time,13.89
SHP-002939,Southport,Highmere,sea,2025-12-20 11:52:10,2025-12-20 23:25:10,pending,SUP-0300,True,on_time,11.55
SHP-002940,Centralia,Westhaven,road,2025-12-19 23:19:57,2025-12-20 21:49:57,cleared,SUP-0203,True,on_time,22.5
SHP-002941,Southport,Centralia,air,2026-01-20 04:13:12,2026-01-20 15:39:00,cleared,SUP-0060,True,on_time,11.43
SHP-002942,Lowvale,Southport,road,2026-04-05 06:14:21,2026-04-06 02:42:33,cleared,SUP-0069,True,on_time,20.47
SHP-002943,Lowvale,Southport,rail,2026-01-01 07:16:46,2026-01-02 17:54:34,cleared,SUP-0254,True,on_time,34.63
SHP-002944,Rivermark,Northland,air,2026-01-24 17:05:46,2026-01-25 13:01:34,cleared,SUP-0336,False,on_time,19.93
SHP-002945,Centralia,Eastoria,sea,2026-02-27 06:45:03,2026-02-28 05:51:39,cleared,SUP-0196,True,on_time,23.11
SHP-002946,Westhaven,Northland,air,2026-05-11 07:10:08,2026-05-12 06:02:56,cleared,SUP-0050,True,on_time,22.88
SHP-002947,Southport,Eastoria,air,2026-01-12 16:16:22,2026-01-13 00:04:22,cleared,SUP-0273,True,on_time,7.8
SHP-002948,Lowvale,Eastoria,sea,2026-05-01 18:50:55,2026-05-01 20:28:43,cleared,SUP-0290,True,on_time,1.63
SHP-002949,Rivermark,Centralia,road,2025-12-03 20:01:32,2025-12-05 01:17:44,delayed,SUP-0002,True,on_time,29.27
SHP-002950,Rivermark,Southport,sea,2026-01-06 04:25:02,2026-01-07 02:35:14,cleared,SUP-0041,True,on_time,22.17
SHP-002951,Eastoria,Lowvale,rail,2025-12-26 15:20:42,2025-12-26 19:40:30,cleared,SUP-0339,True,on_time,4.33
SHP-002952,Northland,Westhaven,air,2026-03-21 20:05:32,2026-03-22 10:51:08,delayed,SUP-0026,True,late,14.76
SHP-002953,Eastoria,Centralia,air,2026-03-05 11:37:08,2026-03-05 14:29:56,cleared,SUP-0144,True,on_time,2.88
SHP-002954,Northland,Lowvale,road,2026-01-10 19:32:47,2026-01-10 23:10:35,rejected,SUP-0206,True,late,3.63
SHP-002955,Rivermark,Centralia,road,2025-12-12 19:50:52,2025-12-13 07:09:28,pending,SUP-0267,True,late,11.31
SHP-002956,Rivermark,Westhaven,road,2026-03-19 21:19:38,2026-03-21 11:19:38,cleared,SUP-0083,False,on_time,38.0
SHP-002957,Rivermark,Lowvale,sea,2026-01-16 07:46:36,2026-01-16 15:11:48,cleared,SUP-0214,True,on_time,7.42
SHP-002958,Southport,Northland,sea,2026-03-17 19:57:18,2026-03-21 14:45:18,cleared,SUP-0324,True,late,90.8
SHP-002959,Highmere,Westhaven,sea,2026-03-02 02:41:59,2026-03-02 09:17:23,cleared,SUP-0306,True,failed,6.59
SHP-002960,Highmere,Rivermark,road,2025-12-06 15:55:11,2025-12-06 21:00:35,cleared,SUP-0306,True,on_time,5.09
SHP-002961,Rivermark,Northland,road,2026-02-24 02:40:21,2026-02-25 14:53:33,delayed,SUP-0270,True,on_time,36.22
SHP-002962,Northland,Eastoria,road,2026-03-22 23:43:47,2026-03-23 23:13:11,cleared,SUP-0107,True,on_time,23.49
SHP-002963,Southport,Eastoria,road,2025-12-21 06:24:43,2025-12-21 18:46:19,cleared,SUP-0059,True,late,12.36
SHP-002964,Westhaven,Rivermark,sea,2026-03-13 10:32:21,2026-03-13 14:18:33,cleared,SUP-0270,True,on_time,3.77
SHP-002965,Northland,Southport,sea,2026-03-11 06:31:14,2026-03-11 21:22:14,cleared,SUP-0308,True,on_time,14.85
SHP-002966,Highmere,Westhaven,rail,2025-12-18 11:06:33,2025-12-18 19:58:09,pending,SUP-0121,True,late,8.86
SHP-002967,Southport,Lowvale,sea,2025-12-21 18:21:52,2025-12-22 14:55:28,cleared,SUP-0075,False,on_time,20.56
SHP-002968,Highmere,Northland,road,2026-03-26 10:25:46,2026-03-27 06:01:46,cleared,SUP-0095,True,late,19.6
SHP-002969,Southport,Rivermark,sea,2026-03-19 18:47:45,2026-03-20 15:11:09,cleared,SUP-0216,True,late,20.39
SHP-002970,Southport,Lowvale,sea,2026-04-07 10:54:14,2026-04-08 10:42:14,pending,SUP-0063,True,on_time,23.8
SHP-002971,Centralia,Southport,road,2026-05-12 16:08:26,2026-05-12 19:23:26,cleared,SUP-0163,True,on_time,3.25
SHP-002972,Westhaven,Northland,rail,2026-03-16 00:39:49,2026-03-16 15:32:01,pending,SUP-0307,True,on_time,14.87
SHP-002973,Highmere,Lowvale,road,2026-01-23 01:55:59,2026-01-23 17:13:59,cleared,SUP-0157,True,late,15.3
SHP-002974,Rivermark,Highmere,air,2026-05-01 02:59:10,2026-05-01 10:21:58,rejected,SUP-0313,True,on_time,7.38
SHP-002975,Southport,Eastoria,sea,2026-05-16 22:20:11,2026-05-17 13:57:59,delayed,SUP-0048,True,on_time,15.63
SHP-002976,Southport,Highmere,sea,2026-03-07 23:09:44,2026-03-09 04:25:20,delayed,SUP-0232,True,on_time,29.26
SHP-002977,Southport,Westhaven,rail,2025-11-26 12:29:28,2025-11-26 18:42:04,cleared,SUP-0093,True,on_time,6.21
SHP-002978,Eastoria,Northland,road,2026-04-27 18:23:30,2026-04-28 17:07:54,cleared,SUP-0118,True,on_time,22.74
SHP-002979,Westhaven,Eastoria,sea,2026-05-05 06:01:26,2026-05-05 12:25:26,cleared,SUP-0279,True,late,6.4
SHP-002980,Centralia,Highmere,rail,2025-11-24 00:44:31,2025-11-24 08:33:43,cleared,SUP-0343,False,on_time,7.82
SHP-002981,Centralia,Eastoria,air,2025-12-04 07:02:16,2025-12-05 03:17:16,cleared,SUP-0225,True,on_time,20.25
SHP-002982,Southport,Centralia,road,2025-11-27 08:22:45,2025-11-28 02:17:57,rejected,SUP-0214,False,on_time,17.92
SHP-002983,Centralia,Southport,road,2026-03-23 01:54:10,2026-03-23 14:16:58,cleared,SUP-0034,True,on_time,12.38
SHP-002984,Highmere,Eastoria,road,2026-04-17 05:44:11,2026-04-17 21:21:59,rejected,SUP-0325,True,on_time,15.63
SHP-002985,Eastoria,Rivermark,road,2026-03-10 12:27:38,2026-03-10 15:12:38,cleared,SUP-0103,True,on_time,2.75
SHP-002986,Centralia,Southport,air,2026-01-08 21:53:52,2026-01-09 12:11:16,delayed,SUP-0124,True,on_time,14.29
SHP-002987,Lowvale,Westhaven,road,2026-03-24 22:59:51,2026-03-25 21:32:15,pending,SUP-0292,True,on_time,22.54
SHP-002988,Lowvale,Rivermark,air,2025-12-29 10:57:00,2025-12-29 17:42:00,pending,SUP-0099,True,on_time,6.75
SHP-002989,Westhaven,Eastoria,road,2026-04-16 10:47:59,2026-04-16 18:49:47,pending,SUP-0151,True,on_time,8.03
SHP-002990,Eastoria,Centralia,sea,2026-03-09 14:51:52,2026-03-09 20:11:04,pending,SUP-0346,True,on_time,5.32
SHP-002991,Westhaven,Northland,rail,2026-02-07 09:56:49,2026-02-07 21:49:01,cleared,SUP-0196,True,on_time,11.87
SHP-002992,Northland,Westhaven,road,2026-03-18 13:06:21,2026-03-19 07:57:21,cleared,SUP-0128,True,on_time,18.85
SHP-002993,Eastoria,Centralia,sea,2026-03-22 14:25:36,2026-03-22 23:19:36,cleared,SUP-0012,True,on_time,8.9
SHP-002994,Highmere,Westhaven,road,2025-11-24 09:39:16,2025-11-25 06:52:28,pending,SUP-0128,True,late,21.22
SHP-002995,Lowvale,Centralia,air,2026-02-23 05:32:15,2026-02-23 11:21:27,pending,SUP-0208,True,on_time,5.82
SHP-002996,Southport,Northland,air,2026-05-10 03:32:15,2026-05-10 16:34:03,cleared,SUP-0302,True,on_time,13.03
SHP-002997,Rivermark,Eastoria,road,2026-03-20 07:18:29,2026-03-20 14:37:41,cleared,SUP-0206,True,on_time,7.32
SHP-002998,Lowvale,Centralia,road,2026-03-04 11:05:14,2026-03-05 01:38:14,cleared,SUP-0210,True,on_time,14.55
SHP-002999,Northland,Centralia,road,2026-01-13 18:28:46,2026-01-15 15:17:22,cleared,SUP-0134,True,late,44.81
SHP-003000,Southport,Rivermark,road,2026-03-23 04:01:00,2026-03-23 22:28:00,pending,SUP-0230,True,on_time,18.45
SHP-003001,Highmere,Northland,road,2026-01-16 04:22:21,2026-01-16 22:06:45,cleared,SUP-0259,True,on_time,17.74
SHP-003002,Southport,Westhaven,road,2026-02-20 07:11:52,2026-02-20 23:25:40,cleared,SUP-0093,True,on_time,16.23
SHP-003003,Highmere,Westhaven,road,2026-01-05 01:43:32,2026-01-05 17:26:08,cleared,SUP-0143,True,late,15.71
SHP-003004,Highmere,Lowvale,road,2026-04-23 18:37:49,2026-04-24 05:01:49,delayed,SUP-0249,True,on_time,10.4
SHP-003005,Centralia,Westhaven,air,2026-04-24 07:01:56,2026-04-26 02:08:32,pending,SUP-0275,True,late,43.11
SHP-003006,Rivermark,Lowvale,air,2026-03-31 12:48:02,2026-04-01 11:51:38,cleared,SUP-0350,True,on_time,23.06
SHP-003007,Rivermark,Westhaven,rail,2026-02-05 09:02:25,2026-02-05 14:00:37,cleared,SUP-0037,True,on_time,4.97
SHP-003008,Westhaven,Southport,road,2026-01-15 06:39:15,2026-01-15 14:15:51,cleared,SUP-0287,True,on_time,7.61
SHP-003009,Westhaven,Northland,road,2026-02-14 14:10:50,2026-02-14 23:15:02,cleared,SUP-0041,True,on_time,9.07
SHP-003010,Lowvale,Rivermark,road,2025-12-02 16:35:27,2025-12-02 19:31:15,cleared,SUP-0151,True,on_time,2.93
SHP-003011,Highmere,Lowvale,sea,2026-04-01 05:41:01,2026-04-02 02:39:13,cleared,SUP-0193,True,on_time,20.97
SHP-003012,Westhaven,Northland,rail,2025-11-30 03:43:36,2025-11-30 14:16:00,cleared,SUP-0111,True,on_time,10.54
SHP-003013,Westhaven,Highmere,road,2025-12-19 05:13:12,2025-12-19 12:09:36,cleared,SUP-0126,True,on_time,6.94
SHP-003014,Eastoria,Lowvale,sea,2026-02-11 21:13:19,2026-02-12 06:45:07,cleared,SUP-0025,True,on_time,9.53
SHP-003015,Southport,Rivermark,sea,2026-02-07 05:26:58,2026-02-08 12:44:58,cleared,SUP-0220,True,on_time,31.3
SHP-003016,Eastoria,Centralia,road,2026-02-20 13:17:08,2026-02-21 11:58:32,cleared,SUP-0261,True,late,22.69
SHP-003017,Rivermark,Westhaven,rail,2026-02-16 16:58:09,2026-02-17 00:03:33,pending,SUP-0314,True,on_time,7.09
SHP-003018,Westhaven,Lowvale,sea,2025-12-28 03:19:41,2025-12-31 19:37:41,cleared,SUP-0098,True,on_time,88.3
SHP-003019,Centralia,Rivermark,road,2026-01-23 13:55:27,2026-01-25 10:47:39,cleared,SUP-0239,True,on_time,44.87
SHP-003020,Northland,Rivermark,sea,2026-03-16 07:45:13,2026-03-16 12:12:49,cleared,SUP-0042,True,on_time,4.46
SHP-003021,Westhaven,Rivermark,sea,2025-12-16 10:03:23,2025-12-16 12:48:23,cleared,SUP-0107,True,on_time,2.75
SHP-003022,Northland,Rivermark,sea,2026-01-18 05:15:07,2026-01-18 07:19:19,cleared,SUP-0210,True,on_time,2.07
SHP-003023,Eastoria,Westhaven,sea,2026-05-04 19:19:24,2026-05-05 03:00:12,cleared,SUP-0171,True,on_time,7.68
SHP-003024,Westhaven,Southport,rail,2026-04-07 00:19:32,2026-04-07 05:28:32,cleared,SUP-0211,True,on_time,5.15
SHP-003025,Northland,Centralia,air,2026-01-19 12:38:03,2026-01-20 13:36:51,rejected,SUP-0041,True,on_time,24.98
SHP-003026,Centralia,Eastoria,road,2026-04-10 02:07:50,2026-04-10 20:27:38,cleared,SUP-0308,True,on_time,18.33
SHP-003027,Lowvale,Northland,road,2026-05-04 16:01:30,2026-05-06 15:52:30,cleared,SUP-0163,True,on_time,47.85
SHP-003028,Rivermark,Westhaven,air,2026-01-24 14:03:19,2026-01-24 21:24:55,cleared,SUP-0241,True,late,7.36
SHP-003029,Lowvale,Eastoria,road,2026-02-03 22:39:57,2026-02-04 15:03:21,cleared,SUP-0211,True,on_time,16.39
SHP-003030,Lowvale,Centralia,air,2025-12-13 21:55:34,2025-12-14 02:18:58,cleared,SUP-0069,True,on_time,4.39
SHP-003031,Highmere,Northland,sea,2026-04-15 05:28:03,2026-04-15 21:13:39,cleared,SUP-0120,True,on_time,15.76
SHP-003032,Eastoria,Centralia,rail,2026-01-29 11:21:15,2026-01-29 16:38:03,pending,SUP-0162,True,on_time,5.28
SHP-003033,Westhaven,Southport,air,2026-02-26 12:29:35,2026-02-26 23:12:11,cleared,SUP-0035,True,on_time,10.71
SHP-003034,Lowvale,Eastoria,sea,2026-03-07 13:59:46,2026-03-07 22:05:10,cleared,SUP-0283,True,on_time,8.09
SHP-003035,Rivermark,Southport,sea,2025-12-09 03:21:53,2025-12-09 15:52:29,cleared,SUP-0155,True,on_time,12.51
SHP-003036,Highmere,Northland,rail,2026-01-19 11:41:59,2026-01-19 19:11:23,cleared,SUP-0345,True,on_time,7.49
SHP-003037,Rivermark,Northland,road,2026-01-04 11:05:31,2026-01-05 07:22:19,cleared,SUP-0209,True,late,20.28
SHP-003038,Rivermark,Northland,rail,2026-02-17 02:25:54,2026-02-17 05:37:54,delayed,SUP-0040,True,on_time,3.2
SHP-003039,Eastoria,Westhaven,rail,2025-12-12 07:30:19,2025-12-12 17:06:19,rejected,SUP-0163,True,on_time,9.6
SHP-003040,Westhaven,Rivermark,road,2026-01-09 11:01:13,2026-01-13 07:56:25,cleared,SUP-0061,True,on_time,92.92
SHP-003041,Highmere,Northland,road,2026-02-13 19:46:52,2026-02-15 15:09:40,cleared,SUP-0347,True,on_time,43.38
SHP-003042,Eastoria,Centralia,sea,2026-01-05 15:53:51,2026-01-08 18:32:15,pending,SUP-0057,True,on_time,74.64
SHP-003043,Eastoria,Rivermark,air,2025-12-15 21:02:57,2025-12-16 02:46:45,cleared,SUP-0273,True,on_time,5.73
SHP-003044,Northland,Highmere,air,2025-12-07 07:41:13,2025-12-08 07:31:01,cleared,SUP-0198,True,on_time,23.83
SHP-003045,Eastoria,Lowvale,road,2025-11-28 08:20:58,2025-11-28 12:57:34,cleared,SUP-0238,True,on_time,4.61
SHP-003046,Northland,Southport,air,2026-01-13 20:59:52,2026-01-15 14:40:40,cleared,SUP-0080,True,on_time,41.68
SHP-003047,Southport,Centralia,air,2026-02-01 02:46:47,2026-02-03 17:02:59,cleared,SUP-0171,True,on_time,62.27
SHP-003048,Westhaven,Eastoria,sea,2026-05-05 07:48:26,2026-05-07 06:40:02,cleared,SUP-0158,True,on_time,46.86
SHP-003049,Southport,Northland,road,2026-03-18 00:22:43,2026-03-18 03:40:43,pending,SUP-0209,True,on_time,3.3
SHP-003050,Highmere,Rivermark,road,2026-02-07 17:09:39,2026-02-08 03:31:15,cleared,SUP-0157,True,late,10.36
SHP-003051,Southport,Eastoria,road,2026-01-05 17:32:07,2026-01-06 11:36:19,cleared,SUP-0209,False,late,18.07
SHP-003052,Centralia,Eastoria,road,2026-05-05 13:08:13,2026-05-05 15:24:25,delayed,SUP-0053,True,failed,2.27
SHP-003053,Lowvale,Centralia,air,2026-05-12 17:35:06,2026-05-15 11:54:54,cleared,SUP-0270,True,on_time,66.33
SHP-003054,Centralia,Westhaven,road,2025-12-19 12:45:58,2025-12-20 06:47:10,cleared,SUP-0258,False,on_time,18.02
SHP-003055,Southport,Lowvale,sea,2026-04-25 11:35:36,2026-04-26 00:04:24,cleared,SUP-0196,True,on_time,12.48
SHP-003056,Lowvale,Southport,road,2026-01-21 02:28:24,2026-01-23 04:02:00,cleared,SUP-0045,True,on_time,49.56
SHP-003057,Westhaven,Lowvale,rail,2026-03-10 16:43:43,2026-03-11 12:07:07,delayed,SUP-0181,True,on_time,19.39
